pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,0,0,0,0,0.026351999957114458,,0.01625769992824644,0.026351999957114458,1.0038342999760062,1.0038342999760062,1.0038342999760062,1.0038342999760062,1.036677399999462,2.0030370999593288,2.0030370999593288,4.808397499960847,x,1,2.7846801000414416,None,883705,001,2024-10-17_15h05.53.207,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h06.01.721930 +0530,
150,v,0,1,1,1,4.820746699930169,,4.811070999945514,4.820746699930169,5.816473499988206,5.816473499988206,5.816473499988206,5.816473499988206,5.833301799953915,6.815693299984559,6.815693299984559,8.182810599915683,v,1,1.3561039000051096,None,883705,001,2024-10-17_15h05.53.207,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h06.01.721930 +0530,
50,c,0,2,2,2,8.197862899978645,,8.184662699932232,8.197862899978645,9.197099399985746,9.197099399985746,9.197099399985746,9.197099399985746,9.197099399985746,10.196209499961697,10.196209499961697,11.147456899983808,c,1,0.9478262000484392,None,883705,001,2024-10-17_15h05.53.207,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h06.01.721930 +0530,
-150,z,0,3,3,3,11.162333699990995,,11.149288699962199,11.162333699990995,12.161247799987905,12.161247799987905,12.161247799987905,12.161247799987905,12.161247799987905,13.160267899977043,13.160267899977043,13.678401899989694,z,1,0.5069879000075161,None,883705,001,2024-10-17_15h05.53.207,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h06.01.721930 +0530,
,,,,,,13.693407399929129,,13.680183099932037,13.693407399929129,14.692644499940798,14.692644499940798,14.692644499940798,14.692644499940798,14.692644499940798,15.691765199997462,15.691765199997462,,,,,,,,,,,,,
