pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,routine_2.started,Fixation.started,Line1.started,Line2.started,Line3.started,Line4.started,Fixation.stopped,Probe.started,key_resp_2.started,routine_2.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,7,0,28,0,,,,,80.98304209997877,,80.96678390004672,80.98304209997877,81.99577899998985,81.9652593000792,81.9652593000792,81.9652593000792,81.9652593000792,82.97828729997855,82.97828729997855,83.99590209999587,x,1,1.0106319999322295,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,7,1,29,1,,,,,84.01356670004316,,83.9976715000812,84.01356670004316,85.00987060007174,84.99650860007387,84.99650860007387,84.99650860007387,84.99650860007387,86.00908400001936,86.00908400001936,87.35967570007779,v,1,1.3454318000003695,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,7,2,30,2,,,,,87.37770439998712,,87.36143170006108,87.37770439998712,88.39054400008172,88.36002740007825,88.36002740007825,88.36002740007825,88.36002740007825,89.3730950000463,89.3730950000463,90.45694050006568,c,1,1.0680953999981284,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,7,3,31,3,,,,,90.4752781999996,,90.4589936999837,90.4752781999996,91.47144210000988,91.45762860006653,91.45762860006653,91.45762860006653,91.45762860006653,92.47063260001596,92.47063260001596,93.32134879997466,z,1,0.8385816999943927,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,8,0,32,0,,,,,93.33967750007287,,93.3231127000181,93.33967750007287,94.33567459997721,94.32211980002467,94.32211980002467,94.32211980002467,94.32211980002467,95.33498440007679,95.33498440007679,96.08660729997791,x,1,0.7493357000639662,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,8,1,33,1,,,,,96.10367700003553,,96.08824880002066,96.10367700003553,97.09990170004312,97.09990170004312,97.09990170004312,97.09990170004312,97.09990170004312,98.09912600007374,98.09912600007374,98.43376180005725,v,1,0.32860060001257807,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,8,2,34,2,,,,,98.45148980000522,,98.43549529998563,98.45148980000522,99.4479461000301,99.43435810005758,99.43435810005758,99.43435810005758,99.43435810005758,100.44720250007231,100.44720250007231,100.9981460000854,c,1,0.5440702999476343,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,8,3,35,3,,,,,101.01646080007777,,100.99989119998645,101.01646080007777,102.01279140007682,101.99922450003214,101.99922450003214,101.99922450003214,101.99922450003214,103.01190260006115,103.01190260006115,104.1129770000698,z,1,1.0916409000055864,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,9,0,36,0,,,,,104.13072040001862,,104.11489089997485,104.13072040001862,105.12682270002551,105.12682270002551,105.12682270002551,105.12682270002551,105.12682270002551,106.12595950008836,106.12595950008836,107.2432462000288,x,1,1.101213000016287,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,9,1,37,1,,,,,107.26130260003265,,107.24573780002538,107.26130260003265,108.25742779998109,108.25742779998109,108.25742779998109,108.25742779998109,108.25742779998109,109.25661829998717,109.25661829998717,110.00784830003977,v,1,0.7423794999485835,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,9,2,38,2,,,,,110.02562560001388,,110.00961499998812,110.02562560001388,111.02195690001827,111.00835580006242,111.00835580006242,111.00835580006242,111.00835580006242,112.02129900001455,112.02129900001455,112.68881490000058,c,1,0.652048800024204,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,9,3,39,3,,,,,112.70688880002126,,112.69060450000688,112.70688880002126,113.70323250000365,113.68923940008972,113.68923940008972,113.68923940008972,113.68923940008972,114.702235499979,114.702235499979,115.7697879000334,z,1,1.0584237000439316,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,10,0,40,0,,,,,115.78745150007308,,115.77155100007076,115.78745150007308,116.78381360007916,116.7700261999853,116.7700261999853,116.7700261999853,116.7700261999853,117.78291690000333,117.78291690000333,118.56731060007587,x,1,0.7755085999378935,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,10,1,41,1,,,,,118.58502890006639,,118.56908600009046,118.58502890006639,119.58145390008576,119.56804909999482,119.56804909999482,119.56804909999482,119.56804909999482,120.5805749000283,120.5805749000283,120.94882100005634,v,1,0.3580567000899464,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,10,2,42,2,,,,,120.96658360003494,,120.95059460005723,120.96658360003494,121.96313510008622,121.94917380006518,121.94917380006518,121.94917380006518,121.94917380006518,122.96223240008112,122.96223240008112,123.4798548000399,c,1,0.5136305999476463,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,10,3,43,3,,,,,123.49811729998328,,123.48165380000137,123.49811729998328,124.51087930006906,124.48043880006298,124.48043880006298,124.48043880006298,124.48043880006298,125.49355040001683,125.49355040001683,125.87889250006992,z,1,0.3831390000414103,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,11,0,44,0,,,,,125.89600980002433,,125.8809414000716,125.89600980002433,126.89229200000409,126.89229200000409,126.89229200000409,126.89229200000409,126.89229200000409,127.89133090001997,127.89133090001997,128.3591578999767,x,1,0.45856559998355806,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,11,1,45,1,,,,,128.3768980000168,,128.36165350000374,128.3768980000168,129.373123700032,129.373123700032,129.373123700032,129.373123700032,129.373123700032,130.37230729998555,130.37230729998555,131.05662679998204,v,1,0.6728688000002876,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,11,2,46,2,,,,,131.07463010004722,,131.0582627999829,131.07463010004722,132.0708866000641,132.057035200065,132.057035200065,132.057035200065,132.057035200065,133.07031470001675,133.07031470001675,133.4884408999933,c,1,0.4146540000801906,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,11,3,47,3,,,,,133.50630370003637,,133.49018580000848,133.50630370003637,134.50248280004598,134.48887200001627,134.48887200001627,134.48887200001627,134.48887200001627,135.50170600006822,135.50170600006822,136.2361164999893,z,1,0.7218854000093415,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,12,0,48,0,,,,,136.25406629999634,,136.23806830006652,136.25406629999634,137.2502766000107,137.2366231000051,137.2366231000051,137.2366231000051,137.2366231000051,138.24938639998436,138.24938639998436,138.76734330004547,x,1,0.5095019000582397,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,12,1,49,1,,,,,138.78531609999482,,138.76911740005016,138.78531609999482,139.7982235000236,139.7675766000757,139.7675766000757,139.7675766000757,139.7675766000757,140.78070090000983,140.78070090000983,141.28191750007682,v,1,0.4971025000559166,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,12,2,50,2,,,,,141.30004350002855,,141.28372280008625,141.30004350002855,142.29618150007445,142.28238960006274,142.28238960006274,142.28238960006274,142.28238960006274,143.29534710000735,143.29534710000735,143.71326049999334,c,1,0.4102080001030117,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,12,3,51,3,,,,,143.7315523000434,,143.71512519998942,143.7315523000434,144.74408520001452,144.71357150003314,144.71357150003314,144.71357150003314,144.71357150003314,145.72650129999965,145.72650129999965,146.26158170006238,z,1,0.5325041000032797,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,13,0,52,0,,,,,146.27911470003892,,146.26341570005752,146.27911470003892,147.27539730002172,147.27539730002172,147.27539730002172,147.27539730002172,147.27539730002172,148.27453410008457,148.27453410008457,148.84257470001467,x,1,0.5577232999494299,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,13,1,53,1,,,,,148.86023039999418,,148.84451620001346,148.86023039999418,149.856609200011,149.84292920003645,149.84292920003645,149.84292920003645,149.84292920003645,150.85524100007024,150.85524100007024,151.20726450008806,v,1,0.3363263999344781,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,13,2,54,2,,,,,151.22514500003308,,151.20902260008734,151.22514500003308,152.22135000000708,152.2075705000898,152.2075705000898,152.2075705000898,152.2075705000898,153.2203572000144,153.2203572000144,153.70436239999253,c,1,0.4767385999439284,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,13,3,55,3,,,,,153.72254730004352,,153.7061177000869,153.72254730004352,154.71929739997722,154.70542210002895,154.70542210002895,154.70542210002895,154.70542210002895,155.7185204999987,155.7185204999987,156.2028875000542,z,1,0.46922920003999025,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,14,0,56,0,,,,,156.2209506999934,,156.20471550000366,156.2209506999934,157.21719980007038,157.2034452999942,157.2034452999942,157.2034452999942,157.2034452999942,158.21627590002026,158.21627590002026,158.78418590000365,x,1,0.5553146000020206,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,14,1,57,1,,,,,158.80208380008116,,158.78600650001317,158.80208380008116,159.79840830003377,159.78472180000972,159.78472180000972,159.78472180000972,159.78472180000972,160.79723680007737,160.79723680007737,161.51549140003044,v,1,0.7097780000185594,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,14,2,58,2,,,,,161.5332942000823,,161.51722170005087,161.5332942000823,162.52941439999267,162.51598770008422,162.51598770008422,162.51598770008422,162.51598770008422,163.5284868000308,163.5284868000308,164.31337150000036,c,1,0.7817696999991313,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,14,3,59,3,,,,,164.33091190003324,,164.31513870006893,164.33091190003324,165.32723480009008,165.3134594000876,165.3134594000876,165.3134594000876,165.3134594000876,166.3265271000564,166.3265271000564,166.77774930000305,z,1,0.4364661000436172,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,15,0,60,0,,,,,166.7954497000901,,166.77951170003507,166.7954497000901,167.79189620004036,167.7781427000882,167.7781427000882,167.7781427000882,167.7781427000882,168.79078610008582,168.79078610008582,169.54190860001836,x,1,0.7367477000225335,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,15,1,61,1,,,,,169.55995020002592,,169.5436854000436,169.55995020002592,170.5561364000896,170.5426438000286,170.5426438000286,170.5426438000286,170.5426438000286,171.55542420002166,171.55542420002166,171.90694770007394,v,1,0.3444735000375658,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,15,2,62,2,,,,,171.92469160002656,,171.90870110003743,171.92469160002656,172.92090070003178,172.92090070003178,172.92090070003178,172.92090070003178,172.92090070003178,173.92019810003694,173.92019810003694,174.40476300008595,c,1,0.47296079993247986,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,15,3,63,3,,,,,174.4226662000874,,174.4065566000063,174.4226662000874,175.41889700002503,175.40543570008595,175.40543570008595,175.40543570008595,175.40543570008595,176.41823150007986,176.41823150007986,176.86908930004574,z,1,0.4335808999603614,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,16,0,64,0,,,,,176.88723290001508,,176.87090320000425,176.88723290001508,177.88351419998799,177.86977250000928,177.86977250000928,177.86977250000928,177.86977250000928,178.88259629998356,178.88259629998356,179.2010300999973,x,1,0.31153409997932613,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,16,1,65,1,,,,,179.21886999998242,,179.20275470009074,179.21886999998242,180.21493190003093,180.20144540001638,180.20144540001638,180.20144540001638,180.20144540001638,181.21414250007365,181.21414250007365,181.59895670006517,v,1,0.37412849999964237,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,16,2,66,2,,,,,181.61680339998566,,181.60071040003095,181.61680339998566,182.613037000061,182.59944260003977,182.59944260003977,182.59944260003977,182.59944260003977,183.612151700072,183.612151700072,183.9635610000696,c,1,0.33664480003062636,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,16,3,67,3,,,,,183.98141430004034,,183.96532439999282,183.98141430004034,184.97764900000766,184.96399399999063,184.96399399999063,184.96399399999063,184.96399399999063,185.97675770008937,185.97675770008937,186.32827240007464,z,1,0.3450558000477031,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,17,0,68,0,,,,,186.34623270004522,,186.33003120007925,186.34623270004522,187.34222490002867,187.32865729997866,187.32865729997866,187.32865729997866,187.32865729997866,188.34163170005195,188.34163170005195,188.74419610004406,x,1,0.40010630001779646,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,17,1,69,1,,,,,188.7608685999876,,188.74614260008093,188.7608685999876,189.7571199000813,189.7571199000813,189.7571199000813,189.7571199000813,189.7571199000813,190.7561673000455,190.7561673000455,191.10731940006372,v,1,0.3380839000456035,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,17,2,70,2,,,,,191.12564019998536,,191.10929880000185,191.12564019998536,192.12174640002195,192.10803990007844,192.10803990007844,192.10803990007844,192.10803990007844,193.12108010007069,193.12108010007069,194.43842120002955,c,1,1.3067424000473693,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,17,3,71,3,,,,,194.4562212000601,,194.4401698000729,194.4562212000601,195.45247780007776,195.43893150007352,195.43893150007352,195.43893150007352,195.43893150007352,196.45158630004153,196.45158630004153,197.0863946999889,z,1,0.6320564999477938,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,18,0,72,0,,,,,197.10390200000256,,197.08840820007026,197.10390200000256,198.10038279998116,198.10038279998116,198.10038279998116,198.10038279998116,198.10038279998116,199.09950690006372,199.09950690006372,199.48402800003532,x,1,0.3676109000807628,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,18,1,73,1,,,,,199.5020627999911,,199.48579240008257,199.5020627999911,200.4982235999778,200.48470090003684,200.48470090003684,200.48470090003684,200.48470090003684,201.4973509000847,201.4973509000847,202.09797430003528,v,1,0.586473900009878,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,18,2,74,2,,,,,202.11643240007106,,202.0997913000174,202.11643240007106,203.11236310005188,203.09886390005704,203.09886390005704,203.09886390005704,203.09886390005704,204.11180250009056,204.11180250009056,204.46395900007337,c,1,0.35001119994558394,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,18,3,75,3,,,,,204.4810757000232,,204.46699009998702,204.4810757000232,205.47746510000434,205.47746510000434,205.47746510000434,205.47746510000434,205.47746510000434,206.4764390999917,206.4764390999917,206.92716580000706,z,1,0.43387770000845194,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,19,0,76,0,,,,,206.94611180003267,,206.92823349998798,206.94611180003267,207.95867359999102,207.92841190006584,207.92841190006584,207.92841190006584,207.92841190006584,208.94115020008758,208.94115020008758,209.29200200003106,x,1,0.3477091999957338,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,19,1,77,1,,,,,209.31042520003393,,209.29380350001156,209.31042520003393,210.30666970007587,210.29312420007773,210.29312420007773,210.29312420007773,210.29312420007773,211.30597980006132,211.30597980006132,211.72361420001835,v,1,0.4145796000957489,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,19,2,78,2,,,,,211.7418276000535,,211.72569049999584,211.7418276000535,212.73826180002652,212.72449240006972,212.72449240006972,212.72449240006972,212.72449240006972,213.73728760005906,213.73728760005906,214.08903949998785,c,1,0.3437392000341788,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,19,3,79,3,,,,,214.10657649999484,,214.09227380005177,214.10657649999484,215.10259080003016,215.10259080003016,215.10259080003016,215.10259080003016,215.10259080003016,216.10181880008895,216.10181880008895,216.48671379999723,z,1,0.3823728999122977,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,20,0,80,0,,,,,216.504431999987,,216.48853880004026,216.504431999987,217.500776699977,217.48719520005397,217.48719520005397,217.48719520005397,217.48719520005397,218.49993130005896,218.49993130005896,218.8679870000342,x,1,0.360124500002712,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,20,1,81,1,,,,,218.8858698999975,,218.87079120008275,218.8858698999975,219.88219690008555,219.88219690008555,219.88219690008555,219.88219690008555,219.88219690008555,220.88131249998696,220.88131249998696,221.23239560006186,v,1,0.3460111999884248,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,20,2,82,2,,,,,221.25049610005226,,221.23411820002366,221.25049610005226,222.24700930004474,222.2333233000245,222.2333233000245,222.2333233000245,222.2333233000245,223.24623829999473,223.24623829999473,224.18051289999858,c,1,0.923186199972406,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,20,3,83,3,,,,,224.1982493000105,,224.18242209998425,224.1982493000105,225.19441100000404,225.19441100000404,225.19441100000404,225.19441100000404,225.19441100000404,226.1938365000533,226.1938365000533,226.54521250003017,z,1,0.34896550001576543,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,21,0,84,0,,,,,226.56316880008671,,226.5469757000683,226.56316880008671,227.57592380000278,227.54520330007654,227.54520330007654,227.54520330007654,227.54520330007654,228.55850739998277,228.55850739998277,228.9924922999926,x,1,0.4274069999810308,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,21,1,85,1,,,,,229.01102179998998,,228.99409980000928,229.01102179998998,230.0072600999847,229.99359560001176,229.99359560001176,229.99359560001176,229.99359560001176,231.00652220007032,231.00652220007032,231.67423080001026,v,1,0.6516819000244141,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,21,2,86,2,,,,,231.69211230007932,,231.67704139999114,231.69211230007932,232.68854310002644,232.68854310002644,232.68854310002644,232.68854310002644,232.68854310002644,233.6876123000402,233.6876123000402,234.05593879998196,c,1,0.3619013000279665,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,21,3,87,3,,,,,234.0737256000284,,234.05791810003575,234.0737256000284,235.0698388000019,235.0698388000019,235.0698388000019,235.0698388000019,235.0698388000019,236.06897650007159,236.06897650007159,236.45342929998878,z,1,0.37321130000054836,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,22,0,88,0,,,,,236.47133299999405,,236.4551449000137,236.47133299999405,237.46779100003187,237.4537726000417,237.4537726000417,237.4537726000417,237.4537726000417,238.46695929998532,238.46695929998532,239.20091790007427,x,1,0.7204305999912322,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,22,1,89,1,,,,,239.21936820005067,,239.20258699997794,239.21936820005067,240.23202340002172,240.20157040003687,240.20157040003687,240.20157040003687,240.20157040003687,241.21467830007896,241.21467830007896,241.58264380006585,v,1,0.35288999998010695,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,22,2,90,2,,,,,241.60037920007017,,241.58563600003254,241.60037920007017,242.59693450003397,242.59693450003397,242.59693450003397,242.59693450003397,242.59693450003397,243.59604660002515,243.59604660002515,243.89754779997747,c,1,0.29137709992937744,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,22,3,91,3,,,,,243.91543829999864,,243.8991415000055,243.91543829999864,244.91155590000562,244.89784079999663,244.89784079999663,244.89784079999663,244.89784079999663,245.91082049999386,245.91082049999386,246.44516950007528,z,1,0.5311443000100553,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-50,x,23,0,92,0,,,,,246.46292910003103,,246.44656160008162,246.46292910003103,247.45980830001645,247.44598289998248,247.44598289998248,247.44598289998248,247.44598289998248,248.45875260001048,248.45875260001048,248.79300170007627,x,1,0.3209694999968633,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
150,v,23,1,93,1,,,,,248.81143620004877,,248.79502550000325,248.81143620004877,249.80776890006382,249.79421850002836,249.79421850002836,249.79421850002836,249.79421850002836,250.8067815999966,250.8067815999966,251.1582469000714,v,1,0.346863100072369,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
50,c,23,2,94,2,,,,,251.17577560001519,,251.15999580000062,251.17577560001519,252.17229640006553,252.15868660004344,252.15868660004344,252.15868660004344,252.15868660004344,253.17136150004808,253.17136150004808,253.48941030004062,c,1,0.30884159996639937,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
-150,z,23,3,95,3,,,,,253.50722450006288,,253.49219310004264,253.50722450006288,254.50381870009005,254.50381870009005,254.50381870009005,254.50381870009005,254.50381870009005,255.5028736999957,255.5028736999957,256.02050059998874,z,1,0.511623999918811,None,,,,,,,,,,,,,,,412268,001,2024-10-17_15h12.24.093,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-17 15h12.33.330705 +0530,
