reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,1,3,10,3,30.904774100054055,,30.890331100206822,30.904774100054055,31.903896200004965,31.903896200004965,31.903896200004965,32.95442089997232,l,1.0366547000594437,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,1,4,11,6,32.96980910003185,,32.955098799895495,32.96980910003185,33.9690590002574,33.9690590002574,33.9690590002574,35.235759400296956,t,1.2654156000353396,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,1,5,12,0,35.25097679998726,,35.23623359994963,35.25097679998726,36.2504040999338,36.2504040999338,36.2504040999338,39.69814069988206,t,3.4394988999702036,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,1,6,13,1,39.71426409995183,,39.69865889986977,39.71426409995183,40.713597800116986,40.713597800116986,40.713597800116986,44.04529740009457,t,3.3145682998001575,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,2,0,14,3,44.06067690020427,,44.04613019991666,44.06067690020427,45.060051400214434,45.060051400214434,45.060051400214434,46.66046829987317,l,1.5956521998159587,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,2,1,15,0,46.675214800052345,,46.66125290002674,46.675214800052345,47.674580899998546,47.674580899998546,47.674580899998546,48.90821749996394,t,1.2233669003471732,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,2,2,16,4,48.923398999962956,,48.90898420009762,48.923398999962956,49.9223687001504,49.9223687001504,49.938997299876064,51.105947100091726,l,1.1729447999969125,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,2,3,17,6,51.12146450020373,,51.1064967000857,51.12146450020373,52.12092040013522,52.12092040013522,52.12092040013522,53.05420499993488,l,0.9301629001274705,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,2,4,18,5,53.069807100109756,,53.05525870015845,53.069807100109756,54.0691090002656,54.0691090002656,54.0691090002656,57.05093599995598,l,2.978784800041467,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,2,5,19,1,57.06655320012942,,57.05144269997254,57.06655320012942,58.06601070007309,58.06601070007309,58.06601070007309,59.03222679998726,t,0.957638300023973,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,2,6,20,2,59.04822849994525,,59.03263230016455,59.04822849994525,60.04762079985812,60.04762079985812,60.04762079985812,61.11426590010524,t,1.0630361000075936,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,3,0,21,1,61.12986750015989,,61.11465420015156,61.12986750015989,62.12917950004339,62.12917950004339,62.12917950004339,63.213069800287485,l,1.079020299948752,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,3,1,22,3,63.22813849989325,,63.21373220020905,63.22813849989325,64.22741209995002,64.22741209995002,64.22741209995002,65.6943426001817,l,1.4590549003332853,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,3,2,23,5,65.70952629996464,,65.69507319992408,65.70952629996464,66.70870910026133,66.70870910026133,66.70870910026133,67.4594033001922,l,0.747136200312525,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,3,3,24,0,67.47458899999037,,67.46006159996614,67.47458899999037,68.47365850023925,68.47365850023925,68.47365850023925,69.1405692002736,t,0.6594486003741622,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,3,4,25,2,69.15644990000874,,69.14095679996535,69.15644990000874,70.15582800004631,70.15582800004631,70.15582800004631,71.5724455001764,t,1.411751199979335,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,3,5,26,6,71.58796929987147,,71.57305529993027,71.58796929987147,72.58708170009777,72.58708170009777,72.58708170009777,73.33716720016673,l,0.7437344999052584,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,3,6,27,4,73.35316509986296,,73.33753510005772,73.35316509986296,74.3524707001634,74.3524707001634,74.3524707001634,75.58600370027125,l,1.2208417002111673,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,4,0,28,1,75.60114919999614,,75.58672509994358,75.60114919999614,76.60042979987338,76.60042979987338,76.60042979987338,77.61697079986334,t,1.008677199948579,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,4,1,29,6,77.63280620006844,,77.61733380006626,77.63280620006844,78.63219529995695,78.63219529995695,78.63219529995695,79.31600360013545,l,0.681774300057441,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,4,2,30,0,79.33163140015677,,79.31655290024355,79.33163140015677,80.33095770003274,80.33095770003274,80.33095770003274,81.59771879995242,t,1.2500736000947654,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,4,3,31,4,81.61292960029095,,81.59843759983778,81.61292960029095,82.61222909996286,82.61222909996286,82.61222909996286,83.47963149985299,l,0.8650762997567654,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,4,4,32,2,83.4947645002976,,83.4802170000039,83.4947645002976,84.49401050014421,84.49401050014421,84.49401050014421,85.22772230021656,t,0.7268827999942005,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,4,5,33,5,85.24338559992611,,85.2283731000498,85.24338559992611,86.24262849986553,86.24262849986553,86.24262849986553,87.04300139984116,l,0.7986304997466505,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,4,6,34,3,87.05846100021154,,87.04361840011552,87.05846100021154,88.05732939997688,88.05732939997688,88.05732939997688,88.72467300016433,t,0.6664169002324343,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,5,0,35,5,88.74022629996762,,88.72517380025238,88.74022629996762,89.73957190010697,89.73957190010697,89.73957190010697,90.50703530013561,l,0.7498975000344217,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,5,1,36,4,90.52225540019572,,90.50784240011126,90.52225540019572,91.52157700015232,91.52157700015232,91.52157700015232,92.60558860003948,l,1.0784030999056995,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,5,2,37,6,92.62061750004068,,92.60638249991462,92.62061750004068,93.61976070003584,93.61976070003584,93.61976070003584,95.13681469997391,l,1.5125478003174067,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,5,3,38,3,95.15177439991385,,95.1375406999141,95.15177439991385,96.15113979997113,96.15113979997113,96.15113979997113,97.20064359996468,l,1.0478074001148343,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,5,4,39,1,97.21662650024518,,97.20105479983613,97.21662650024518,98.21598630025983,98.21598630025983,98.21598630025983,98.88333280012012,t,0.6508590001612902,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,5,5,40,2,98.89874760014936,,98.88401880022138,98.89874760014936,99.89766280027106,99.89766280027106,99.89766280027106,101.03085139999166,t,1.124327799770981,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,5,6,41,0,101.04663980007172,,101.03143119998276,101.04663980007172,102.0458488999866,102.0458488999866,102.0458488999866,102.89668710017577,l,0.8335818997584283,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,6,0,42,4,102.91188360005617,,102.89740370027721,102.91188360005617,103.91137380013242,103.91137380013242,103.91137380013242,105.31054970016703,l,1.391992799937725,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,6,1,43,3,105.32656890014187,,105.3109221002087,105.32656890014187,106.32609310001135,106.32609310001135,106.32609310001135,107.27680819993839,l,0.9395725000649691,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,6,2,44,1,107.29164760001004,,107.27758900029585,107.29164760001004,108.29086880013347,108.29086880013347,108.29086880013347,109.1412960998714,t,0.8406317001208663,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,6,3,45,5,109.15699259983376,,109.1419810000807,109.15699259983376,110.1560682002455,110.1560682002455,110.1560682002455,111.25686650024727,l,1.0898417998105288,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,6,4,46,0,111.27187060005963,,111.257620499935,111.27187060005963,112.27111440012231,112.27111440012231,112.27111440012231,115.66974399983883,t,3.3835062999278307,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,6,5,47,6,115.68473559990525,,115.67048020008951,115.68473559990525,116.68409730028361,116.68409730028361,116.68409730028361,117.41785519989207,l,0.7252152999863029,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,6,6,48,2,117.4333309000358,,117.4184992001392,117.4333309000358,118.43244299991056,118.43244299991056,118.43244299991056,120.93113850010559,t,2.4851043997332454,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,7,0,49,1,120.94711179984733,,120.93150239996612,120.94711179984733,121.94641399988905,121.94641399988905,121.94641399988905,122.813761100173,t,0.8608194999396801,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,7,1,50,0,122.8287352998741,,122.81455500004813,122.8287352998741,123.82794040022418,123.82794040022418,123.82794040022418,125.04419380007312,t,1.2012637997977436,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,7,2,51,4,125.06025379989296,,125.0446818000637,125.06025379989296,126.05940870009363,126.05940870009363,126.05940870009363,126.876153500285,l,0.8042804999276996,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,7,3,52,2,126.89198970003054,,126.8767563002184,126.89198970003054,127.8912047999911,127.8912047999911,127.8912047999911,128.77451110025868,l,0.8767384001985192,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,7,4,53,6,128.7904467000626,,128.7751405001618,128.7904467000626,129.78968399995938,129.78968399995938,129.78968399995938,132.205071200151,l,2.4011272001080215,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,7,5,54,3,132.22087140008807,,132.20550750009716,132.22087140008807,133.22016709996387,133.22016709996387,133.22016709996387,134.12014980008826,l,0.885060400236398,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,7,6,55,5,134.13616430014372,,134.12074670009315,134.13616430014372,135.1354224998504,135.1354224998504,135.1354224998504,135.75220229988918,l,0.6086754999123514,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,8,0,56,6,135.76796580012888,,135.75279439985752,135.76796580012888,136.76725709997118,136.76725709997118,136.76725709997118,137.5509262001142,l,0.7779387999325991,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,8,1,57,1,137.5665134000592,,137.55152059998363,137.5665134000592,138.56578350020573,138.56578350020573,138.56578350020573,140.49838929995894,l,1.9195122998207808,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,8,2,58,0,140.51396849984303,,140.49900620011613,140.51396849984303,141.51306519983336,141.51306519983336,141.51306519983336,142.74652760010213,t,1.231815599836409,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,8,3,59,4,142.76213619997725,,142.74699170002714,142.76213619997725,143.76139530027285,143.76139530027285,143.76139530027285,147.9255651999265,l,4.149414400104433,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,8,4,60,2,147.94130259985104,,147.92616440029815,147.94130259985104,148.94030110025778,148.94030110025778,148.94030110025778,149.79034879989922,t,0.8463018001057208,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,8,5,61,5,149.80636439984664,,149.79071030020714,149.80636439984664,150.8056165999733,150.8056165999733,150.8056165999733,151.5558330998756,l,0.741935399826616,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,8,6,62,3,151.57167410012335,,151.5561998002231,151.57167410012335,152.5708588999696,152.5708588999696,152.5708588999696,153.537651500199,l,0.9621338997967541,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,9,0,63,1,153.5532193002291,,153.53842120012268,153.5532193002291,154.55246190028265,154.55246190028265,154.55246190028265,155.50249159988016,l,0.9432324999943376,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,9,1,64,3,155.5184247000143,,155.50305239995942,155.5184247000143,156.51760490005836,156.51760490005836,156.51760490005836,157.10092720016837,t,0.5688169002532959,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,9,2,65,2,157.11704639997333,,157.10130620002747,157.11704639997333,158.11626640008762,158.11626640008762,158.11626640008762,158.74972030008212,l,0.6198810003697872,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,9,3,66,4,158.76566539984196,,158.75028110016137,158.76566539984196,159.7648724000901,159.7648724000901,159.7648724000901,160.548283000011,t,0.778157299850136,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,9,4,67,5,160.56419009994715,,160.54866249999031,160.56419009994715,161.56336429994553,161.56336429994553,161.56336429994553,162.13029500003904,l,0.5519554000347853,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,9,5,68,0,162.14606760023162,,162.1307550999336,162.14606760023162,163.1452627000399,163.1452627000399,163.1452627000399,163.9619754999876,l,0.7999327997677028,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,9,6,69,6,163.9780557001941,,163.9623587001115,163.9780557001941,164.97737450012937,164.97737450012937,164.97737450012937,165.62771920021623,l,0.6414067996665835,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,10,0,70,4,165.64349470008165,,165.62831370020285,165.64349470008165,166.64259850000963,166.64259850000963,166.64259850000963,167.37611560011283,l,0.7294821003451943,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,10,1,71,5,167.39181070029736,,167.37649169983342,167.39181070029736,168.39110150001943,168.39110150001943,168.39110150001943,168.87516110017896,l,0.4829777996055782,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,10,2,72,2,168.8906137002632,,168.87552510015666,168.8906137002632,169.88976539997384,169.88976539997384,169.88976539997384,170.80649930005893,t,0.904916699975729,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,10,3,73,0,170.8224293999374,,170.8069474999793,170.8224293999374,171.82162800012156,171.82162800012156,171.82162800012156,172.75489890016615,t,0.9221630999818444,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,10,4,74,1,172.77075179992244,,172.75527360010892,172.77075179992244,173.77033070009202,173.77033070009202,173.77033070009202,174.42130819987506,l,0.6491522998549044,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,10,5,75,3,174.4363047000952,,174.42207999993116,174.4363047000952,175.43550570029765,175.43550570029765,175.43550570029765,176.50231270026416,t,1.0543736000545323,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,10,6,76,6,176.5177779002115,,176.50309220002964,176.5177779002115,177.51700589992106,177.51700589992106,177.51700589992106,178.13470070017502,l,0.6041915002278984,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,11,0,77,0,178.1499218000099,,178.135484599974,178.1499218000099,179.1490595000796,179.1490595000796,179.1490595000796,180.58291190024465,t,1.427828500047326,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,11,1,78,2,180.59765570005402,,180.5837228000164,180.59765570005402,181.59717800002545,181.59717800002545,181.59717800002545,182.2480389000848,l,0.6478246003389359,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,11,2,79,3,182.263070799876,,182.24879890028387,182.263070799876,183.26227020006627,183.26227020006627,183.26227020006627,183.83077790029347,t,0.5662083998322487,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,11,3,80,1,183.8451252002269,,183.8317299000919,183.8451252002269,184.8444105000235,184.8444105000235,184.8444105000235,185.34496439993382,l,0.4976315996609628,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,11,4,81,6,185.36054249992594,,185.3456258000806,185.36054249992594,186.35986129986122,186.35986129986122,186.35986129986122,186.87757890019566,t,0.510564399883151,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,11,5,82,5,186.89265970000997,,186.87839630013332,186.89265970000997,187.8919482002966,187.8919482002966,187.8919482002966,188.2595251002349,l,0.35573390033096075,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,11,6,83,4,188.2747839000076,,188.26046730019152,188.2747839000076,189.27406169986352,189.27406169986352,189.27406169986352,189.65810030000284,l,0.3684334000572562,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
67,75,119,12,0,84,5,189.673582599964,,189.65875860024244,189.673582599964,190.67288170009851,190.67288170009851,190.67288170009851,191.10692350007594,l,0.42130419984459877,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
40,55,62,12,1,85,3,191.1223197998479,,191.10757740028203,191.1223197998479,192.12166440021247,192.12166440021247,192.12166440021247,192.8389090001583,l,0.7004712000489235,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,12,2,86,2,192.8543894002214,,192.83959940029308,192.8543894002214,193.85352119989693,193.85352119989693,193.85352119989693,194.22109370026737,l,0.36102280020713806,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
15,35,13,12,3,87,1,194.2364177000709,,194.22181400004774,194.2364177000709,195.23586650006473,195.23586650006473,195.23586650006473,195.78644709987566,t,0.5455426000989974,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
11,30,7,12,4,88,0,195.80188870010898,,195.7871117000468,195.80188870010898,196.8010603999719,196.8010603999719,196.8010603999719,197.23569570016116,t,0.43160989973694086,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,12,5,89,4,197.25074619986117,,197.23660559998825,197.25074619986117,198.25017519993708,198.25017519993708,198.25017519993708,198.61731739994138,t,0.35259070014581084,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,12,6,90,6,198.63301520003006,,198.6179844001308,198.63301520003006,199.63213919987902,199.63213919987902,199.63213919987902,199.99975429987535,t,0.35208600014448166,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
78,80,162,13,0,91,6,200.01526990020648,,200.0004603001289,200.01526990020648,201.01438920013607,201.01438920013607,201.01438920013607,201.4316929001361,l,0.40171399991959333,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
27,50,21,13,1,92,2,201.44724720017985,,201.4327191999182,201.44724720017985,202.44652360025793,202.44652360025793,202.44652360025793,202.89721019985154,l,0.43562289979308844,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
49,60,89,13,2,93,4,202.912567100022,,202.8978836000897,202.912567100022,203.9118678001687,203.9118678001687,203.9118678001687,204.36261920025572,l,0.44186179991811514,None,612854,001,2024-11-15_20h16.24.605,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h16.31.372613 +0530,
