reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,30,7,4,2,30,0,46.15303980000317,,46.138416500296444,46.15303980000317,47.152672400232404,47.152672400232404,47.152672400232404,47.22033770009875,t,None,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,4,3,31,4,47.235633600037545,,47.22122379997745,47.235633600037545,48.23435530019924,48.23435530019924,48.25104589993134,48.502619199920446,l,0.26288790022954345,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,4,4,32,5,48.51739350007847,,48.50347750028595,48.51739350007847,49.516623000148684,49.516623000148684,49.516623000148684,49.7180789001286,t,0.1933087999932468,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,4,5,33,1,49.7331314003095,,49.71901920018718,49.7331314003095,50.73233509995043,50.73233509995043,50.73233509995043,51.29998280014843,l,0.5554806003347039,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,4,6,34,2,51.31499890005216,,51.30128900008276,51.31499890005216,52.31517070019618,52.31517070019618,52.31517070019618,52.64898629998788,t,0.3213721998035908,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
11,30,7,5,0,35,0,52.664828000124544,,52.65050720004365,52.664828000124544,53.66328949993476,53.66328949993476,53.66328949993476,53.930983300320804,l,0.26402120012789965,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,5,1,36,5,53.94603580003604,,53.93175260024145,53.94603580003604,54.945406100247055,54.945406100247055,54.945406100247055,55.16347770020366,t,0.20141690038144588,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,5,2,37,6,55.179010400082916,,55.164824900217354,55.179010400082916,56.177878400310874,56.177878400310874,56.194369200151414,56.48036660021171,l,0.29138860013335943,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
40,55,62,5,3,38,3,56.495212600100785,,56.4818800999783,56.495212600100785,57.49396440014243,57.49396440014243,57.51004630001262,57.59522829996422,t,0.0857706000097096,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,5,4,39,4,57.61088450020179,,57.59619559999555,57.61088450020179,58.60893000010401,58.60893000010401,58.62565440032631,58.76117470022291,t,0.14785949978977442,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,5,5,40,2,58.77623780025169,,58.762502800207585,58.77623780025169,59.77479339996353,59.77479339996353,59.79144799988717,60.00892890011892,t,0.22365819988772273,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,5,6,41,1,60.02436259994283,,60.00946129998192,60.02436259994283,61.02420220011845,61.02420220011845,61.02420220011845,61.3099449002184,l,0.2759134997613728,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
40,55,62,6,0,42,3,61.32434150017798,,61.31089950026944,61.32434150017798,62.323254300281405,62.323254300281405,62.323254300281405,62.641352500300854,l,0.30674719996750355,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,6,1,43,2,62.65564400004223,,62.64276550011709,62.65564400004223,63.65509280003607,63.65509280003607,63.65509280003607,64.80574870016426,t,1.1355317998677492,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,6,2,44,4,64.8207669002004,,64.80687760002911,64.8207669002004,65.82048649992794,65.82048649992794,65.82048649992794,66.33803160022944,l,0.5005326000973582,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,6,3,45,6,66.3533470002003,,66.33917720010504,66.3533470002003,67.3525173002854,67.3525173002854,67.36901250015944,67.65450579999015,l,0.2995225000195205,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,6,4,46,1,67.66877740016207,,67.65562580013648,67.66877740016207,68.66792490007356,68.66792490007356,68.68450490012765,69.20262619992718,l,0.5189820998348296,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,6,5,47,5,69.21720009995624,,69.20376949990168,69.21720009995624,70.2160911001265,70.2160911001265,70.2160911001265,70.38559120008722,t,0.1674049999564886,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
11,30,7,6,6,48,0,70.39940180024132,,70.38653200026602,70.39940180024132,71.39871870027855,71.39871870027855,71.39871870027855,71.48396180011332,t,0.07469299994409084,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,7,0,49,5,71.49887060001493,,71.48502170015126,71.49887060001493,72.49785989988595,72.49785989988595,72.49785989988595,72.8339770003222,t,0.3257780000567436,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,7,1,50,1,72.84897929988801,,72.83533539995551,72.84897929988801,73.84697620011866,73.84697620011866,73.86398830031976,73.96538140019402,t,0.10645119985565543,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,7,2,51,2,73.98105619987473,,73.96641390025616,73.98105619987473,74.97957900026813,74.97957900026813,74.99600420007482,75.68001720029861,t,0.68978470005095,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
11,30,7,7,3,52,0,75.69494700012729,,75.68097379989922,75.69494700012729,76.69409050000831,76.69409050000831,76.69409050000831,76.92861009994522,l,0.22499269992113113,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
40,55,62,7,4,53,3,76.94385070027784,,76.92969010025263,76.94385070027784,77.94364430010319,77.94364430010319,77.94364430010319,77.97858530003577,l,0.022822600323706865,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,7,5,54,6,77.9936375003308,,77.97964789997786,77.9936375003308,78.99229319998994,78.99229319998994,79.00910079991445,79.3941601999104,l,0.4006400001235306,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,7,6,55,4,79.40822619991377,,79.39492900017649,79.40822619991377,80.40789239993319,80.40789239993319,80.40789239993319,80.65998840006068,t,0.2384089999832213,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
40,55,62,8,0,56,3,80.67472109990194,,80.66142680030316,80.67472109990194,81.67316489992663,81.67316489992663,81.67316489992663,81.74145130021498,t,0.05270060012117028,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,8,1,57,1,81.75656250026077,,81.74305010028183,81.75656250026077,82.75691370014101,82.75691370014101,82.75691370014101,83.04115580022335,l,0.2715827999636531,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,8,2,58,2,83.0558907003142,,83.04210240021348,83.0558907003142,84.05573059991002,84.05573059991002,84.05573059991002,84.18968060007319,l,0.12153390003368258,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
11,30,7,8,3,59,0,84.2046849001199,,84.19070570031181,84.2046849001199,85.20407930016518,85.20407930016518,85.20407930016518,85.28932920005172,l,0.07165260007604957,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,8,4,60,6,85.30419749999419,,85.29031210020185,85.30419749999419,86.3039044002071,86.3039044002071,86.3039044002071,86.62198930000886,l,0.3122542002238333,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,8,5,61,5,86.63634590012953,,86.62302660010755,86.63634590012953,87.63614250021055,87.63614250021055,87.63614250021055,87.96966629987583,t,0.32310960022732615,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,8,6,62,4,87.98483100021258,,87.97061470011249,87.98483100021258,88.98463270021603,88.98463270021603,88.98463270021603,89.086707000155,t,0.0995470997877419,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,9,0,63,2,89.10123720020056,,89.08779540006071,89.10123720020056,90.10077770007774,90.10077770007774,90.10077770007774,90.35191660001874,t,0.24121869960799813,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,9,1,64,5,90.36633290024474,,90.35286629991606,90.36633290024474,91.36612380016595,91.36612380016595,91.36612380016595,91.66778940008953,l,0.2976895999163389,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,9,2,65,4,91.68204169999808,,91.66872420022264,91.68204169999808,92.68119639996439,92.68119639996439,92.68119639996439,92.81646719994023,l,0.11859179986640811,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
11,30,7,9,3,66,0,92.83105320017785,,92.81744770007208,92.83105320017785,93.83041650010273,93.83041650010273,93.83041650010273,94.14832190005109,l,0.3051555003039539,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,9,4,67,6,94.16311760013923,,94.14903330011293,94.16311760013923,95.16275899996981,95.16275899996981,95.16275899996981,95.49795960029587,t,0.3217535000294447,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
40,55,62,9,5,68,3,95.51471320027485,,95.49951120000333,95.51471320027485,96.51140660000965,96.51140660000965,96.5281782001257,96.82963859988376,l,0.3050448000431061,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,9,6,69,1,96.84462179988623,,96.83069120021537,96.84462179988623,97.84441679995507,97.84441679995507,97.84441679995507,99.21185699990019,t,1.3623115001246333,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,10,0,70,6,99.22649969998747,,99.21334329992533,99.22649969998747,100.22504279995337,100.22504279995337,100.24094759998843,100.75877230009064,l,0.5182964000850916,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
11,30,7,10,1,71,0,100.77422220027074,,100.75970959989354,100.77422220027074,101.7735004001297,101.7735004001297,101.79031760012731,102.32536030001938,t,0.5359018999151886,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,10,2,72,5,102.33928610011935,,102.32623590016738,102.33928610011935,103.33880730019882,103.33880730019882,103.33880730019882,103.8392791999504,l,0.4972982998006046,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
40,55,62,10,3,73,3,103.85486230021343,,103.84005500003695,103.85486230021343,104.85507189994678,104.85507189994678,104.85507189994678,105.95483960025012,t,1.081998699810356,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,10,4,74,4,105.97014049999416,,105.95593929989263,105.97014049999416,106.96908529987559,106.96908529987559,106.96908529987559,107.5878971000202,l,0.60622030030936,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,10,5,75,1,107.60237400000915,,107.58894790010527,107.60237400000915,108.60145070031285,108.60145070031285,108.60145070031285,109.05448060017079,t,0.44359010038897395,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,10,6,76,2,109.07136470032856,,109.0561458999291,109.07136470032856,110.06717710010707,110.06717710010707,110.08356379996985,111.51693759998307,t,1.439892899710685,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,11,0,77,6,111.53215910028666,,111.51788370031863,111.53215910028666,112.53190620010719,112.53190620010719,112.54797360021621,113.1658656001091,l,0.6292914999648929,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,11,1,78,1,113.18092640023679,,113.1667961999774,113.18092640023679,114.17984450003132,114.17984450003132,114.1963979001157,114.58061220031232,l,0.3898224998265505,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,11,2,79,4,114.59557270025834,,114.5815348001197,114.59557270025834,115.59586590016261,115.59586590016261,115.59586590016261,116.87880970025435,l,1.2666581999510527,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,11,3,80,5,116.89490030007437,,116.87974460003898,116.89490030007437,117.89278279989958,117.89278279989958,117.91075990023091,118.89382150024176,l,0.9844301999546587,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,11,4,81,2,118.90922260005027,,118.89457900030538,118.90922260005027,119.90832119993865,119.90832119993865,119.90832119993865,120.72569400025532,t,0.8159785000607371,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
40,55,62,11,5,82,3,120.74100039992481,,120.72646610019729,120.74100039992481,121.74136540014297,121.74136540014297,121.74136540014297,124.43957759998739,l,2.690689299721271,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
11,30,7,11,6,83,0,124.45453640026972,,124.4405427002348,124.45453640026972,125.45422400021926,125.45422400021926,125.45422400021926,126.42131480015814,t,0.9643920999951661,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
27,50,21,12,0,84,2,126.4363863999024,,126.42230980005115,126.4363863999024,127.43608610006049,127.43608610006049,127.43608610006049,128.51885130023584,t,1.0728103001601994,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,12,1,85,6,128.5344388000667,,128.5193507000804,128.5344388000667,129.5341147002764,129.5341147002764,129.5341147002764,130.63398639997467,l,1.0896915001794696,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
40,55,62,12,2,86,3,130.649429500103,,130.63470950024202,130.649429500103,131.64890930010006,131.64890930010006,131.64890930010006,132.88334099994972,t,1.2251778999343514,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
49,60,89,12,3,87,4,132.89776550000533,,132.88438820000738,132.89776550000533,133.8967269998975,133.8967269998975,133.8967269998975,134.53175880014896,l,0.6260918998159468,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
11,30,7,12,4,88,0,134.54660120001063,,134.53275880031288,134.54660120001063,135.54595809988678,135.54595809988678,135.54595809988678,135.91297510033473,t,0.3499108999967575,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,12,5,89,5,135.92847090028226,,135.9137474000454,135.92847090028226,136.92772010015324,136.92772010015324,136.92772010015324,137.7448618002236,l,0.8113331003114581,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
15,35,13,12,6,90,1,137.76040850020945,,137.74562330031767,137.76040850020945,138.7595851002261,138.7595851002261,138.7595851002261,139.9594382001087,t,1.1876436001621187,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
67,75,119,13,0,91,5,139.97490289993584,,139.9602938001044,139.97490289993584,140.9743536002934,140.9743536002934,140.9743536002934,141.8748612003401,l,0.8921783999539912,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
78,80,162,13,1,92,6,141.89034199994057,,141.8757450999692,141.89034199994057,142.88892430020496,142.88892430020496,142.88892430020496,143.40686520002782,t,0.5030308999121189,None,463829,001,2024-11-21_12h07.38.923,7.0 Delay Discounting,2024.1.5,None,2024-11-21 12h07.49.717358 +0530,
