reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,3,4,25,3,60.05101409973577,,60.03644219972193,60.05101409973577,61.05045589990914,61.05045589990914,61.05045589990914,61.85097329970449,l,0.7893746998161077,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,3,5,26,2,61.866071600001305,,61.85174890002236,61.866071600001305,62.86543539958075,62.86543539958075,62.86543539958075,64.18297179974616,t,1.315554500091821,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,3,6,27,6,64.19770469982177,,64.18362839985639,64.19770469982177,65.19681989960372,65.19681989960372,65.19681989960372,65.79751569963992,l,0.5911026000976562,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,4,0,28,3,65.81295419996604,,65.79818349983543,65.81295419996604,66.81222500000149,66.81222500000149,66.81222500000149,68.89454609993845,l,2.079890700057149,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,4,1,29,0,68.91040649963543,,68.89519939990714,68.91040649963543,69.90958039974794,69.90958039974794,69.90958039974794,70.92650559963658,t,1.000160500407219,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,4,2,30,1,70.9420309998095,,70.92707799980417,70.9420309998095,71.94130839966238,71.94130839966238,71.94130839966238,72.7754438999109,t,0.8252928000874817,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,4,3,31,4,72.79054939979687,,72.77620269963518,72.79054939979687,73.78982559964061,73.78982559964061,73.78982559964061,74.67378519987687,l,0.870374099817127,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,4,4,32,6,74.68883450003341,,74.6744981999509,74.68883450003341,75.68830009968951,75.68830009968951,75.68830009968951,77.37161229969934,t,1.675899799913168,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,4,5,33,5,77.38672479987144,,77.37238799966872,77.38672479987144,78.38582059973851,78.38582059973851,78.38582059973851,78.88700619991869,l,0.4943792996928096,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,4,6,34,2,78.90215659979731,,78.88772429991513,78.90215659979731,79.90134759992361,79.90134759992361,79.90134759992361,81.08429109957069,t,1.1810249998234212,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
11,30,7,5,0,35,0,81.10016169957817,,81.08501109993085,81.10016169957817,82.09949389984831,82.09949389984831,82.09949389984831,83.03313090000302,t,0.917079099919647,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,5,1,36,1,83.04867789987475,,83.03382859984413,83.04867789987475,84.04792939964682,84.04792939964682,84.04792939964682,85.11516169970855,t,1.0595086002722383,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
27,50,21,5,2,37,2,85.13025219971314,,85.11588729964569,85.13025219971314,86.12943939957768,86.12943939957768,86.12943939957768,86.86358150001615,t,0.7265737000852823,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,5,3,38,4,86.87885069986805,,86.86424189992249,86.87885069986805,87.87804839992896,87.87804839992896,87.87804839992896,88.62883890001103,l,0.7459408999420702,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
78,80,162,5,4,39,6,88.64403279963881,,88.62951979972422,88.64403279963881,89.64340439997613,89.64340439997613,89.64340439997613,90.37747059995309,l,0.7180282003246248,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
40,55,62,5,5,40,3,90.39270929992199,,90.37822850001976,90.39270929992199,91.39141589961946,91.39141589961946,91.40814539976418,92.29243859974667,l,0.8929659998975694,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
67,75,119,5,6,41,5,92.30771309975535,,92.29320259997621,92.30771309975535,93.30691629974172,93.30691629974172,93.30691629974172,94.85700299963355,l,1.5390709000639617,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
49,60,89,6,0,42,4,94.87210019957274,,94.85768899973482,94.87210019957274,95.87141789961606,95.87141789961606,95.87141789961606,97.10515660000965,l,1.22655909974128,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
15,35,13,6,1,43,1,97.12045449996367,,97.10589489992708,97.12045449996367,98.11964209983125,98.11964209983125,98.11964209983125,99.26925339968875,t,1.1362904999405146,None,461411,001,2024-11-15_20h33.21.096,7.0 Delay Discounting,2024.1.5,None,2024-11-15 20h33.29.111789 +0530,
